date,x,y
12/05/2015 16:30:00,1449333000000,2.48
12/05/2015 16:35:00,1449333300000,2.52
12/05/2015 16:40:00,1449333600000,2.59
12/05/2015 16:45:00,1449333900000,2.49
12/05/2015 16:50:00,1449334200000,2.53
12/05/2015 16:55:00,1449334500000,2.42
12/05/2015 17:00:00,1449334800000,2.54
12/05/2015 17:05:00,1449335100000,2.46
12/05/2015 17:10:00,1449335400000,2.61
12/05/2015 17:15:00,1449335700000,2.86
12/05/2015 17:20:00,1449336000000,3.13
12/05/2015 17:25:00,1449336300000,2.42
12/05/2015 17:30:00,1449336600000,2.37
12/05/2015 17:35:00,1449336900000,2.36
12/05/2015 17:40:00,1449337200000,2.62
12/05/2015 17:45:00,1449337500000,2.47
12/05/2015 17:50:00,1449337800000,2.44
12/05/2015 17:55:00,1449338100000,2.47
12/05/2015 18:00:00,1449338400000,2.65
12/05/2015 18:05:00,1449338700000,2.47
12/05/2015 18:10:00,1449339000000,2.67
12/05/2015 18:15:00,1449339300000,2.45
12/05/2015 18:20:00,1449339600000,2.45
12/05/2015 18:25:00,1449339900000,2.51
12/05/2015 18:30:00,1449340200000,2.65
12/05/2015 18:35:00,1449340500000,2.38
12/05/2015 18:40:00,1449340800000,2.4
12/05/2015 18:45:00,1449341100000,2.43
12/05/2015 18:50:00,1449341400000,2.39
12/05/2015 18:55:00,1449341700000,2.41
12/05/2015 19:00:00,1449342000000,2.52
12/05/2015 19:05:00,1449342300000,2.98
12/05/2015 19:10:00,1449342600000,3.25
12/05/2015 19:15:00,1449342900000,3.01
12/05/2015 19:20:00,1449343200000,2.56
12/05/2015 19:25:00,1449343500000,2.45
12/05/2015 19:30:00,1449343800000,2.65
12/05/2015 19:35:00,1449344100000,2.5
12/05/2015 19:40:00,1449344400000,2.5
12/05/2015 19:45:00,1449344700000,2.48
12/05/2015 19:50:00,1449345000000,2.6
12/05/2015 19:55:00,1449345300000,2.54
12/05/2015 20:00:00,1449345600000,2.68
12/05/2015 20:05:00,1449345900000,2.74
12/05/2015 20:10:00,1449346200000,2.64
12/05/2015 20:15:00,1449346500000,2.5
12/05/2015 20:20:00,1449346800000,2.46
12/05/2015 20:25:00,1449347100000,2.4
12/05/2015 20:30:00,1449347400000,2.41
12/05/2015 20:35:00,1449347700000,2.44
12/05/2015 20:40:00,1449348000000,2.45
12/05/2015 20:45:00,1449348300000,2.48
12/05/2015 20:50:00,1449348600000,2.59
12/05/2015 20:55:00,1449348900000,2.51
12/05/2015 21:00:00,1449349200000,2.7
12/05/2015 21:05:00,1449349500000,2.43
12/05/2015 21:10:00,1449349800000,2.74
12/05/2015 21:15:00,1449350100000,2.47
12/05/2015 21:20:00,1449350400000,2.46
12/05/2015 21:25:00,1449350700000,2.46
12/05/2015 21:30:00,1449351000000,2.68
12/05/2015 21:35:00,1449351300000,2.44
12/05/2015 21:40:00,1449351600000,2.45
12/05/2015 21:45:00,1449351900000,2.51
12/05/2015 21:50:00,1449352200000,2.63
12/05/2015 21:55:00,1449352500000,2.44
12/05/2015 22:00:00,1449352800000,2.61
12/05/2015 22:05:00,1449353100000,2.41
12/05/2015 22:10:00,1449353400000,2.82
12/05/2015 22:15:00,1449353700000,2.47
12/05/2015 22:20:00,1449354000000,2.57
12/05/2015 22:25:00,1449354300000,2.48
12/05/2015 22:30:00,1449354600000,2.47
12/05/2015 22:35:00,1449354900000,2.44
12/05/2015 22:40:00,1449355200000,2.57
12/05/2015 22:45:00,1449355500000,2.5
12/05/2015 22:50:00,1449355800000,2.46
12/05/2015 22:55:00,1449356100000,2.46
12/05/2015 23:00:00,1449356400000,2.46
12/05/2015 23:05:00,1449356700000,2.41
12/05/2015 23:10:00,1449357000000,2.62
12/05/2015 23:15:00,1449357300000,2.43
12/05/2015 23:20:00,1449357600000,2.41
12/05/2015 23:25:00,1449357900000,2.44
12/05/2015 23:30:00,1449358200000,2.58
12/05/2015 23:35:00,1449358500000,2.5
12/05/2015 23:40:00,1449358800000,2.66
12/05/2015 23:45:00,1449359100000,2.49
12/05/2015 23:50:00,1449359400000,2.46
12/05/2015 23:55:00,1449359700000,2.47
12/06/2015 00:00:00,1449360000000,2.63
12/06/2015 00:05:00,1449360300000,2.4
12/06/2015 00:10:00,1449360600000,2.64
12/06/2015 00:15:00,1449360900000,2.48
12/06/2015 00:20:00,1449361200000,2.59
12/06/2015 00:25:00,1449361500000,2.46
12/06/2015 00:30:00,1449361800000,2.49
12/06/2015 00:35:00,1449362100000,2.45
12/06/2015 00:40:00,1449362400000,2.92
12/06/2015 00:45:00,1449362700000,2.54
12/06/2015 00:50:00,1449363000000,2.45
12/06/2015 00:55:00,1449363300000,2.49
12/06/2015 01:00:00,1449363600000,2.65
12/06/2015 01:05:00,1449363900000,2.63
12/06/2015 01:10:00,1449364200000,2.79
12/06/2015 01:15:00,1449364500000,2.52
12/06/2015 01:20:00,1449364800000,2.64
12/06/2015 01:25:00,1449365100000,2.24
12/06/2015 01:30:00,1449365400000,2.33
12/06/2015 01:35:00,1449365700000,2.17
12/06/2015 01:40:00,1449366000000,2.22
12/06/2015 01:45:00,1449366300000,2.41
12/06/2015 01:50:00,1449366600000,2.4
12/06/2015 01:55:00,1449366900000,2.4
12/06/2015 02:00:00,1449367200000,2.5
12/06/2015 02:05:00,1449367500000,2.49
12/06/2015 02:10:00,1449367800000,2.65
12/06/2015 02:15:00,1449368100000,2.49
12/06/2015 02:20:00,1449368400000,2.63
12/06/2015 02:25:00,1449368700000,2.47
12/06/2015 02:30:00,1449369000000,2.5
